Lens_name,R_Ein,R_Ein_e1,R_Ein_e2,γ,γ_e1,γ_e2,PA ext,PA ext_e1,PA ext_e2,γ ext,γ ext_e1,γ ext_e2,PA m,PA m_e1,PA m_e2,qm,qm_e1,qm_e2,PA L,PA L_e1,PA L_e2,qL,qL_e1,qL_e2
SDSSJ0151+0049,0.6493469124641085,0.005477605004735597,0.0037367322434473937,2.2644916672788895,0.03734054582675217,0.05045952426911304,-2.1119630252142727,4.10540071088173,13.207118248395046,0.07148994765309971,0.05098572444720121,0.012851958625891863,-12.717204784015275,1.4537759967305899,2.901386782250233,0.5423858383852718,0.022141278392678765,0.09941471145013714,-18.755996319193535,0.6105870936360205,0.3790193653895244,0.588229145708437,0.00451791839987481,0.0067980642346865405
SDSSJ0747+5055,0.6988841532446826,0.0026831441096186737,0.002378962566556009,2.4768447819868715,0.02206838106683673,0.02260321377038288,-14.350083543393424,0.9612866487819076,1.0691968126396887,0.11731004547849516,0.005333554976613586,0.003861194166201218,-80.3264982188816,0.6173675111106576,0.42891053892228115,0.6119377413960105,0.03173018326807142,0.03247507367707059,84.89388288136965,0.3083158955708285,0.38140800428146804,0.7289889301498327,0.00325317188716312,0.004248485661994428
SDSSJ0801+4727,0.5040760896520513,0.0088610312991797,0.005249219223912083,2.6775025041783547,0.18508188681848559,0.06239354242910533,-84.27999953407443,16.961361164712613,61.29817423809733,0.020101973595179696,0.014849590038092268,0.02001596805891188,-88.59328527152117,34.51460792840508,4.008816219019224,0.5373740579572999,0.07189490750398964,0.16692663832489496,77.98166738766636,19.826142945761433,4.928237243768649,0.9617675561745336,0.011844392097344336,0.02433616086972723
SDSSJ0830+5116,1.1287531137415994,0.002811949422905524,0.0026900264947626873,2.09494744828194,0.02499797611755783,0.03326794601371219,-30.128413184677072,6.990826048672176,9.179930037477618,0.015775355963895066,0.006457308565799886,0.005065518913098609,-39.91045439978248,2.1888877946107854,2.4135175705795007,0.8624355078590238,0.014179323435903557,0.02029821369716256,-30.63940729192359,0.45672377854299384,0.49160663757763245,0.7234168042235096,0.0036367863211816953,0.003439331809962587
SDSSJ0944-0147,0.7383211342109282,0.007687365102142518,0.007844762677092776,2.418236496163625,0.1840869005148975,0.17011558723937448,8.59669689796657,3.1625137076869603,3.4618600639481087,0.07768208701118046,0.02026723097058704,0.01933818619190522,9.182539250985464,3.1760063089173,2.5950500689887264,0.7099326161008832,0.12255865945779632,0.07137930546109739,-3.2387061652184164,1.3460772095809732,1.2005076565206538,0.8612637512262383,0.006050361452379804,0.005805127951923894
SDSSJ1159-0007,0.6742605400402033,0.0019385547202017683,0.002865968611729164,2.666841685166563,0.05899746638761316,0.053342695722798705,72.40477442351501,2.3175353590982297,2.9494715621056855,0.06812694181596057,0.007002371028496893,0.00699718221171329,-77.67947840126746,5.263483954008933,5.013275806793104,0.7360624996100666,0.04603612975675475,0.04255228243682585,-73.97475178458436,3.839087613402967,3.2627062830204068,0.9339121488255311,0.007133993434132568,0.009416861468524718
SDSSJ1215+0047,1.3384038365212498,0.006705568774835413,0.005463739557804326,2.1853735897593207,0.014684718539583308,0.016342805009746275,75.8821531590996,4.152081227988802,15.335966893959878,0.048211532601811574,0.008885753035533635,0.005334722016085487,-45.10968661771474,1.3224707993770721,0.6828495644862187,0.7313675731782212,0.0809128643017436,0.02078324798405018,-59.477117367744974,0.3050889440374718,0.5260280383121341,0.6763792638518212,0.0030618486847449056,0.002959139737542027
SDSSJ1221+3806,0.6916369083311777,0.00613034675915447,0.0064688040003201275,2.2358715015918875,0.07076685235516056,0.10476162171621795,61.92280374697929,8.821095513188787,9.160181997304768,0.0667604230891374,0.015949957279140926,0.021416880849326192,16.366500058437072,3.93068336011158,4.587373337211414,0.6841153581154933,0.03821568859197666,0.04090982239882268,19.258688503750903,1.2097923068094758,0.8264162232555954,0.8437972427582086,0.004848498995000616,0.005406765963122506
SDSSJ1234-0241,0.5591327031066138,0.004705911813208785,0.004874664078089563,1.984109153656538,0.06801563769472607,0.06837848069288843,-5.286489021428615,3.004593398905186,2.783020827349923,0.10773281271885171,0.01730392489884061,0.014040605796450153,-5.213572796361262,1.940329376004371,1.8618793907400288,0.5055825319167906,0.026253221854463216,0.03458251031761983,-4.383544919089762,0.37485736389682334,0.33972307668754365,0.7167339474803378,0.0034209540101612923,0.0034953475421691804
SDSSJ1318-0104,0.6455097138066834,0.002560563236873925,0.0023995483444193555,2.219217753217589,0.03411271612517419,0.027697258226349497,-2.3643138856376487,10.92951024462619,20.77377666173434,0.014530430559761505,0.0033541368531665033,0.005410606269007481,-32.24727740761574,1.095060773604331,2.352913797291137,0.9104857188930461,0.025375064221079602,0.029673484276792172,-18.53974282056231,0.579840235145241,0.6945997326451447,0.7057197581248467,0.005724930981820142,0.005346035998660126
SDSSJ1337+3620,1.4162855022423086,0.0064915736129609325,0.0031757197958646177,2.1750738340286757,0.04295373876850883,0.07633386515233953,32.75228667785047,0.44510866956672146,0.4923733048937322,0.1440339769444668,0.005198817151384871,0.006443406148700009,-15.271622010447913,5.323951489833291,2.763795837089191,0.8600960669945829,0.015905516831771882,0.007729603529319284,-27.31176267382658,2.1529627299585314,2.0056121180246222,0.941630600344918,0.0037714936944184263,0.0028520079340808024
SDSSJ1349+3612,0.6725253278099796,0.003888478237106252,0.003454680962913126,2.361997296671138,0.04107632393433036,0.043534063534023115,39.42251891285434,2.311333416392401,1.7523728836125798,0.17269931130651428,0.01488721258750142,0.009289043641391492,70.54396698808316,2.1593246092608354,2.3561302624430027,0.540936475143172,0.022999963586618044,0.0314017546487404,77.34714889157695,0.5777222819077537,0.5173045668825864,0.7803196872815712,0.004384788894716385,0.003308128138318045
SDSSJ1352+3216,1.6934824834638587,0.005808250391874825,0.0052709481254136215,2.205630238918739,0.014969450562732689,0.013944510142681832,-1.9446201586143843,0.7835082499294117,0.774672991477587,0.20214159301608542,0.004224591665067889,0.004376296359797138,-6.472103867375608,0.619564342805802,0.6274058694989435,0.40227735402970716,0.005997797275888783,0.005415038606475464,-20.66116072434997,0.8061986937024983,0.8316000154906042,0.9167592946076981,0.003505766168348856,0.003873486306512852
SDSSJ1542+1629,1.0288014262796015,0.005576211624710448,0.006172159062009186,2.1601840265122254,0.03666267863679229,0.030684005211142562,80.08138259385129,3.345933068127607,3.0087013505624185,0.07108981115850593,0.0081303078332942,0.006857802006107694,8.078098793480411,9.963396078659816,5.82738688662185,0.9167814856252631,0.032102135982428726,0.03697389749177937,0.5873880511992485,0.3402124698355996,0.37750813502217506,0.7956597122554266,0.0020767788706766988,0.0021469253377494057
SDSSJ1545+2748,1.1219055074607884,0.009368110655169959,0.008974259918958838,1.940475637457538,0.02899940780810173,0.024942948775501073,84.52880776503292,2.3065215422547,2.95977134529835,0.10207641801322116,0.012474513614034441,0.012586441840995347,-13.962882279033074,3.6701211297031655,2.1348636308978843,0.6691194892421408,0.02441066176030482,0.023346173843254325,-15.771665883385985,0.2252627313931086,0.212649667017633,0.6448865135468053,0.004114743213764371,0.006133095464713523
SDSSJ1601+2138,0.7870271169565991,0.013047261995876247,0.013496427812541012,2.3506560709310316,0.044017808553211246,0.05179942484511901,-62.45254589620947,3.5146614249866417,7.540320089976831,0.15527282362900754,0.13568516533155367,0.0176390444633015,-64.80517434629195,6.257085902236611,3.9357650991258524,0.4390729858302459,0.020432125974630955,0.33389890609183126,-73.75300493314151,1.642166243643672,1.2493302161971371,0.9235721757510036,0.003990512437349603,0.0033990265250155582
SDSSJ1631+1854,1.6290437719032496,0.0007585003435477411,0.0007207967802980164,2.065300284493661,0.02469763139534198,0.024829138822011654,-37.63485959042349,0.9648153382847013,0.9580111879571618,0.03564884509293227,0.0015381181208516115,0.0013724818619131676,84.32876567230358,1.5190699377309045,2.4151347591185868,0.985972134679721,0.00497917860074204,0.004532004967312875,-81.33922042076766,1.2980273546875054,1.154794705012435,0.9434831456579892,0.0017108639330306596,0.0025172621065124856
SDSSJ2125+0411,1.2340552028751754,0.002687440858783363,0.003345280199524403,1.7164613806587394,0.010899471051649678,0.011175417118435504,-52.613831939339036,0.9900251791334966,0.924157265356655,0.09223684039636142,0.005392528442699829,0.004851048891385615,-36.32755235704889,0.31963180770236477,0.35061887776595313,0.8057586963903209,0.011004184672955164,0.01455495806329199,-21.48749824050674,0.2788919320404375,0.32030572871866525,0.7295811258223242,0.0021894864338620756,0.002183664031583765
SDSSJ2303+0037,0.9859261383856399,0.002145757566392348,0.005450975204255526,2.386341111957349,0.39364967234739656,0.08207794631505427,-86.30033412892953,0.47743308049993516,1.355471721658489,0.16726991727789603,0.05918646042861386,0.014972253262982183,-3.83337389306627,1.516145443976209,0.6553707601123864,0.6908321893300939,0.04092257790645759,0.13669950014244625,4.842325157173137,0.45527273510255206,0.41275894753084685,0.7630226110510645,0.003567707513863816,0.005343644886318444
